title_sentiment_score,title_midterm_sentiment,title_longterm_sentiment,datetime
-0.947225034236908,-7.07760214805603,-16.404664278030396,2011-09-30
0.5190914869308472,0.0,0.0,2011-10-05
-0.9114125370979309,-5.14167332649231,-17.316076815128326,2011-10-07
-0.9637905955314636,-0.9637905955314636,0.0,2011-11-03
-0.9463526606559753,-1.910143256187439,0.0,2011-11-04
-0.9171913266181946,-1.86354398727417,-2.8273345828056335,2011-12-05
-0.6076732873916626,-1.5248646140098572,-3.435007870197296,2011-12-09
-0.9413190484046936,-2.466183662414551,-4.37632691860199,2011-12-27
-0.8610167503356934,-2.4100090861320496,-4.2735530734062195,2011-12-29
-0.8601070642471313,-2.6624428629875183,-4.1873074769973755,2012-01-10
0.5986776947975159,-1.1224461197853088,-3.5886297821998596,2012-01-11
0.598979115486145,-1.9583033323287964,-12.133367776870728,2012-01-13
0.9319600462913513,1.2695097923278809,-1.1404992938041687,2012-02-14
0.7492712736129761,2.018781065940857,0.21644526720046997,2012-02-16
0.46043604612350464,2.141667366027832,2.4792171120643616,2012-03-01
0.9095271229743958,0.9095271229743958,2.1192344427108765,2012-04-05
-0.8439069390296936,0.06562018394470215,1.2753275036811829,2012-04-12
0.8717296123504639,0.937349796295166,1.3977858424186707,2012-04-25
-0.9387274384498596,-0.0013776421546936035,-0.0013776421546936035,2012-04-26
0.644082248210907,0.5770844221115112,0.6427046060562134,2012-05-03
-0.7009372115135193,-0.056854963302612305,-0.05823260545730591,2012-05-30
1.5509989857673645,2.1499781012535095,-0.43083906173706055,2012-06-01
-0.5434650778770447,1.0075339078903198,0.9506789445877075,2012-06-08
0.8525859117507935,0.3091208338737488,1.159182608127594,2012-06-20
-0.0021150708198547363,0.8504708409309387,0.30700576305389404,2012-07-06
-0.919447124004364,-0.9215621948242188,-0.06897628307342529,2012-07-24
-0.614524781703949,0.9364742040634155,-0.3231842517852783,2012-07-27
-0.48222219944000244,-1.0967469811439514,-2.0161941051483154,2012-08-24
-0.9337159991264343,-1.4159381985664368,-2.9499101042747498,2012-08-29
-0.7608730792999268,-1.694589078426361,-2.1768112778663635,2012-09-14
-0.3746170401573181,-1.1354901194572449,-2.5514283180236816,2012-09-19
0.9022350311279297,-0.23325508832931519,-1.1669710874557495,2012-10-02
-0.8901612162590027,0.012073814868927002,-1.1234163045883179,2012-10-10
-1.8881118297576904,-3.392797827720642,-0.715201735496521,2012-10-19
-0.8772775530815125,-2.765389382839203,-2.753315567970276,2012-10-23
-0.8734652996063232,-2.6910855174064636,-4.529015898704529,2012-10-30
0.7443893551826477,-1.006353497505188,-2.8944653272628784,2012-11-06
0.8934769034385681,0.7644009590148926,-2.0009884238243103,2012-11-07
0.815731406211853,1.5801323652267456,-1.1852570176124573,2012-11-13
-1.4446716904640198,1.008925974369049,-1.6821595430374146,2012-11-14
-0.738660991191864,-1.3676012754440308,-0.6032003164291382,2012-11-21
-0.5366268157958984,-1.9042280912399292,-1.1398271322250366,2012-11-22
-0.8717208504676819,-3.591680347919464,-2.0115479826927185,2012-11-30
0.8668046593666077,-0.5415430068969727,-1.9091442823410034,2012-12-11
0.7287730574607849,1.5955777168273926,-0.5514309406280518,2013-01-09
0.7795525193214417,2.3751302361488342,0.2281215786933899,2013-01-10
-0.5957541465759277,0.9125714302062988,0.37102842330932617,2013-01-11
0.6774564981460571,1.590027928352356,1.5851117372512817,2013-01-21
-0.17502671480178833,1.4150012135505676,2.2818058729171753,2013-01-24
-2.510792553424835,-2.7649070620536804,-1.7838541269302368,2013-01-25
-0.9665454924106598,-3.6523647606372833,-2.0623368322849274,2013-01-31
0.9163613319396973,-2.736003428697586,-1.14597550034523,2013-02-04
-0.9285709857940674,-3.6645744144916534,-2.0745464861392975,2013-02-05
-0.9182114601135254,-0.9182114601135254,-1.8969666063785553,2013-02-27
-0.6325594186782837,-1.550770878791809,-1.5629805326461792,2013-02-28
-0.8163252472877502,-2.3670961260795593,-2.3670961260795593,2013-03-05
-0.6093523502349854,-1.4256775975227356,-2.9764484763145447,2013-03-08
0.48547062277793884,0.48547062277793884,-0.9402069747447968,2013-04-10
0.782209575176239,1.2676801979541779,-0.15799739956855774,2013-04-12
0.43106168508529663,1.6987418830394745,0.2730642855167389,2013-04-15
-0.8822714686393738,0.8164704144001007,0.20711806416511536,2013-04-16
-1.0541163682937622,-0.2376459538936615,-2.4398955404758453,2013-04-19
1.681880533695221,0.9587639570236206,1.4442345798015594,2013-04-23
0.4759943187236786,0.6525487005710602,1.920228898525238,2013-04-30
0.44923266768455505,0.6707196831703186,2.369461566209793,2013-05-01
0.5684826374053955,2.121473789215088,2.9379442036151886,2013-05-08
-0.3541276156902313,1.8758549392223358,2.5838165879249573,2013-05-09
-0.9146309494972229,1.9068315923213959,1.1837150156497955,2013-05-10
0.6275383830070496,0.3764951229095459,1.029043823480606,2013-05-14
0.6353933215141296,0.3483007550239563,2.224155694246292,2013-05-22
-0.9344677925109863,-1.8800753951072693,-2.53262996673584,2013-05-31
0.6453533172607422,0.6453533172607422,0.3462788462638855,2013-06-13
-0.5297091603279114,0.11564415693283081,-0.18343031406402588,2013-06-18
-0.9052637815475464,-2.7853391766548157,-3.4378937482833862,2013-06-21
0.7772254347801208,-0.12803834676742554,-2.008113741874695,2013-07-12
-0.038043975830078125,0.7391814589500427,-0.695791482925415,2013-07-19
-0.046566784381866455,0.6926146745681763,0.6926146745681763,2013-07-23
0.886009693145752,1.5786243677139282,1.5786243677139282,2013-07-24
-0.6888818740844727,0.8897424936294556,0.8897424936294556,2013-07-31
0.5305309295654297,0.6810919642448425,1.4202734231948853,2013-08-13
0.9120600819587708,1.5931520462036133,2.332333505153656,2013-08-21
-0.1550908088684082,0.5986183285713196,2.177242696285248,2013-08-23
-0.8133734464645386,0.47412675619125366,0.5866438150405884,2013-09-03
0.8591647744178772,1.3332915306091309,1.4838525652885437,2013-09-04
-0.5514567494392395,-0.6607562303543091,0.9789626002311707,2013-09-10
-0.9659853577613831,-0.6582773327827454,-0.1841505765914917,2013-09-13
1.260101169347763,-0.2573409378528595,1.0759505927562714,2013-09-18
-0.5225934982299805,-0.77993443608284,-0.8892339169979095,2013-09-26
-1.7434905171394348,-2.100006550550461,-4.640838176012039,2013-09-27
0.8456165790557861,-1.1263516247272491,-1.63201704621315,2013-10-01
-0.9432713985443115,-1.1036376655101776,-1.761914998292923,2013-10-16
0.7042633891105652,-0.35884225368499756,-1.3653596341609955,2013-10-22
0.8543378114700317,1.4609463810920715,-0.5110218226909637,2013-10-23
0.5700486302375793,1.1853784322738647,0.0590268075466156,2013-10-24
-0.7517151236534119,1.188709318637848,-1.7546599209308624,2013-10-25
-0.5661179423332214,-0.747784435749054,0.7131619453430176,2013-11-19
-0.6520304083824158,-1.969863474369049,-0.7844850420951843,2013-11-20
0.6137893199920654,-0.3202779293060303,-2.160009503364563,2013-11-22
-0.9398601651191711,-1.544219195842743,-0.16728448867797852,2013-11-27
-0.9215822815895081,-1.2476531267166138,-3.217516601085663,2013-12-06
-0.7147339582443237,-1.9623870849609375,-3.926377296447754,2013-12-09
-1.321993112564087,-4.05581271648407,-5.728070259094238,2013-12-13
-0.7126811146736145,-2.749408185482025,-3.997061312198639,2013-12-20
-0.5492007732391357,-2.583875000476837,-4.220191240310669,2014-01-07
0.9318985939025879,-0.938639223575592,-3.288292646408081,2014-01-08
-0.8615479469299316,-1.191531240940094,-4.149840593338013,2014-01-09
-0.5323230028152466,-1.7238542437553406,-4.682163596153259,2014-01-15
-0.9369169473648071,-1.9480900764465332,-4.697498261928558,2014-01-17
-0.9069383144378662,-2.8550283908843994,-4.889702618122101,2014-01-20
-0.9457614421844482,-3.251589059829712,-5.835464060306549,2014-01-22
-0.7205393314361572,-4.904026985168457,-5.842666208744049,2014-01-23
-2.4804494380950928,-7.263636946678162,-8.643393576145172,2014-01-24
-1.8727722764015198,-7.852050304412842,-10.73420763015747,2014-01-31
-0.49017196893692017,-6.509694457054138,-9.364722847938538,2014-02-05
-0.7195155024528503,-4.013182640075684,-9.605388224124908,2014-02-25
0.5854325890541077,-0.13408291339874268,-6.643777370452881,2014-03-13
1.6265330910682678,2.2119656801223755,-1.801216959953308,2014-03-19
0.4475216865539551,-1.449751079082489,-3.15591037273407,2014-03-28
-1.706522822380066,-2.7087522149086,-2.202945828437805,2014-04-04
0.8689855933189392,-0.8375372290611267,1.2365175485610962,2014-04-24
-1.387005627155304,-3.4712929129600525,-4.719241619110107,2014-04-25
0.31410714983940125,-0.2039128839969635,-1.4629140198230743,2014-04-29
0.8807477355003357,0.8807477355003357,0.6768348515033722,2014-05-22
0.8710711002349854,0.08515971899032593,-1.8069796562194824,2014-05-30
0.7272031307220459,0.8123628497123718,-1.693565845489502,2014-06-06
-0.9561769366264343,-0.9561769366264343,0.6420972943305969,2014-07-18
-0.8100646138191223,-1.7662415504455566,-1.0390384197235107,2014-07-30
-1.7669407725334167,-3.5331823229789734,-3.5331823229789734,2014-08-01
-0.7416629791259766,-3.3186683654785156,-4.27484530210495,2014-08-19
0.8742870688438416,1.9908891320228577,-0.2106228470802307,2014-09-19
-0.6169687509536743,0.25731831789016724,-0.4843446612358093,2014-09-25
-0.788123369216919,1.6844379305839539,-0.9987462162971497,2014-10-10
-0.940895140171051,-0.940895140171051,-1.72901850938797,2014-11-20
-1.620919108390808,-0.8773763179779053,-2.6298375725746155,2014-12-19
-0.9051511883735657,-0.9280350804328918,-0.8428753614425659,2014-12-26
-0.47777771949768066,-3.0038480162620544,-3.9447431564331055,2015-01-27
-0.9020247459411621,-3.9058727622032166,-4.846767902374268,2015-01-28
-0.7963632941246033,-3.9175676703453064,-5.643131196498871,2015-01-29
-0.5021338164806366,-5.238688975572586,-6.988140374422073,2015-01-30
-0.5281044244766235,-3.206404000520706,-5.73247429728508,2015-02-03
0.5062960982322693,-2.700107902288437,-5.226178199052811,2015-02-04
-0.8915309309959412,-3.1138611137866974,-6.117709130048752,2015-02-05
0.6077463626861572,-1.9762954115867615,-1.6114542484283447,2015-02-06
0.64890056848526,-1.3273948431015015,-0.21079277992248535,2015-02-13
-0.8957241177558899,-2.309282660484314,-0.6248447299003601,2015-02-20
-0.9444549083709717,-2.417486846446991,-1.5692996382713318,2015-02-27
-0.6305344700813293,-2.470713496208191,-1.2140665650367737,2015-03-04
-0.9144062995910645,-3.3851197957992554,-2.128472864627838,2015-03-05
-0.8518059253692627,-3.341201603412628,-3.588025152683258,2015-03-12
0.8653474450111389,-0.6469882130622864,-1.5750232934951782,2015-03-20
-1.8565593361854553,-1.5612024664878845,-6.634639918804169,2015-03-27
0.8413469195365906,-0.14986497163772583,-3.491066575050354,2015-03-30
0.6969089508056641,0.5470439791679382,-1.8497027158737183,2015-04-01
0.570762574672699,-0.4753440022468567,-2.7846266627311707,2015-06-19
-0.6192139983177185,-0.04845142364501953,-0.04845142364501953,2015-07-10
-0.7109880447387695,-0.7594394683837891,-0.7594394683837891,2015-07-14
-0.9522416591644287,-1.6632297039031982,-1.7116811275482178,2015-07-24
-0.9724352955818176,-1.3686718344688416,-2.015660047531128,2015-07-31
-0.9287789463996887,-2.853455901145935,-4.183657944202423,2015-08-05
-0.4811238646507263,-2.3823381066322327,-4.045567810535431,2015-08-25
0.6847603917121887,0.2036365270614624,-2.6498193740844727,2015-09-01
-0.935297429561615,-0.25053703784942627,-2.632875144481659,2015-09-17
0.809810221195221,0.5592731833457947,-0.8506296277046204,2015-09-23
-0.7219374179840088,-1.1236101388931274,-2.416540265083313,2015-09-25
-0.9525514245033264,-1.7999760508537292,-1.5963395237922668,2015-10-01
0.9308155179023743,-0.19279462099075317,-2.1346253156661987,2015-10-09
0.5682350993156433,-0.17543822526931763,0.38383495807647705,2015-10-23
-0.6594638228416443,0.8395867943763733,-0.960389256477356,2015-10-28
-0.7678553462028503,-0.7678553462028503,-0.8590840697288513,2015-12-11
-0.8441868424415588,-1.6120421886444092,-1.6120421886444092,2016-01-07
-0.9218217134475708,-1.7660085558891296,-2.53386390209198,2016-01-25
-0.8584519028663635,-2.624460458755493,-3.3923158049583435,2016-01-29
-0.8787602186203003,-2.6590338349342346,-4.271076023578644,2016-02-03
-0.5989857316017151,-3.2580195665359497,-4.1022064089775085,2016-02-15
0.8888030052185059,0.28981727361679077,-2.369216561317444,2016-03-09
-0.5387430191040039,0.35005998611450195,-2.9079595804214478,2016-04-20
-0.9361609816551208,-1.4749040007591248,-1.185086727142334,2016-04-27
-0.9282297492027283,-2.403133749961853,-2.1133164763450623,2016-04-28
-1.8123130202293396,-2.7458882331848145,-3.51943838596344,2016-04-29
-0.5288025140762329,-4.205506265163422,-3.8554462790489197,2016-05-04
-0.9227098226547241,-1.451512336730957,-5.128216087818146,2016-05-31
-0.9085307717323303,-1.8312405943870544,-6.036746859550476,2016-06-03
-0.748322069644928,-2.5795626640319824,-4.047829747200012,2016-07-06
0.93578040599823,-0.7210724353790283,-2.1725847721099854,2016-07-14
0.5405231714248657,0.7279815077781677,-1.1032590866088867,2016-07-21
-0.9695987701416016,-0.42907559871673584,-0.24161726236343384,2016-08-12
-0.9067667722702026,-1.8763655424118042,-1.3358423709869385,2016-09-13
-0.8592107892036438,-1.7986753582954407,-1.9914699792861938,2016-09-23
-0.693466305732727,-2.4594438672065735,-2.8885194659233093,2016-09-28
-0.8876054286956787,-3.347049295902252,-4.316648066043854,2016-10-07
0.5462822318077087,-1.8940002918243408,-3.770365834236145,2016-10-19
0.9379903674125671,-0.09679913520812988,-1.8627766966819763,2016-10-21
-0.5442226529121399,0.052444517612457275,-2.406999349594116,2016-10-26
0.6642331480979919,1.604283094406128,-1.7427662014961243,2016-11-23
0.8252852559089661,1.489518404006958,1.5419629216194153,2016-12-08
-0.6010169386863708,0.22426831722259521,0.34427881240844727,2017-01-11
0.5498324036598206,-0.05118453502655029,1.4383338689804077,2017-01-17
0.6298235654830933,-1.1688517928123474,-1.9324089884757996,2017-01-20
-0.7804113030433655,-0.2017722725868225,0.6235129833221436,2017-01-23
0.8077763319015503,1.2070209980010986,0.6060040593147278,2017-01-25
0.8801787495613098,2.0871997475624084,1.4861828088760376,2017-01-26
-0.8984575271606445,0.009086251258850098,0.5877252817153931,2017-01-31
0.6116177439689636,-0.5572340488433838,-0.3483559489250183,2017-02-03
1.551835536956787,1.2649957537651062,2.802363097667694,2017-02-16
0.5044321417808533,1.7694278955459595,3.3067952394485474,2017-02-17
-0.9295401573181152,1.7383452653884888,2.5278428196907043,2017-03-07
-0.6589075922966003,0.4678199291229248,1.0611588954925537,2017-03-20
0.9476932287216187,-0.13632237911224365,1.1286733746528625,2017-03-31
0.9354699850082397,0.2947154641151428,2.0641433596611023,2017-04-03
-0.8882680535316467,0.33598756790161133,2.0743328332901,2017-04-07
-0.7238062620162964,-0.38781869411468506,1.3505265712738037,2017-04-11
-0.8260699510574341,-1.5026742815971375,-1.638996660709381,2017-04-24
0.5773476362228394,-1.8607966303825378,-1.566081166267395,2017-04-25
-0.2903115749359131,-2.151108205318451,-1.856392741203308,2017-04-26
-0.6759564280509949,-0.6759564280509949,-1.2149903178215027,2017-05-12
-0.6925354599952698,-1.3684918880462646,-1.0814558267593384,2017-05-16
-0.8960265517234802,-2.264518439769745,-2.554830014705658,2017-05-18
-0.7070505619049072,-2.971569001674652,-2.971569001674652,2017-06-01
0.28709906339645386,-1.4430286288261414,-3.241703987121582,2017-06-30
-0.9534396529197693,-2.9619531631469727,-3.6379095911979675,2017-07-04
-0.515574038028717,-3.4775272011756897,-4.153483629226685,2017-07-05
-0.17878544330596924,-2.963777184486389,-4.332269072532654,2017-07-17
-0.9589163661003113,-3.02666699886322,-5.291185438632965,2017-07-18
-0.7281907796859741,-2.390578806400299,-6.019376218318939,2017-07-20
-1.4485985934734344,-3.22755965590477,-7.0808813869953156,2017-07-21
0.5949786901473999,-2.54072704911232,-5.504504233598709,2017-07-28
-0.6008453965187073,-1.4544652998447418,-3.845044106245041,2017-08-11
0.8660794496536255,1.929773598909378,0.7609218060970306,2017-09-29
-0.8241441249847412,0.4940117299556732,-0.06322231888771057,2017-10-13
0.8451201915740967,0.887055516242981,-0.5674097836017609,2017-10-20
-0.8888877630233765,-0.0018322467803955078,-0.007698953151702881,2017-10-23
-0.8874670267105103,-1.7553787231445312,-0.8951659798622131,2017-10-24
-0.9062528610229492,-1.8374874591827393,-2.3963975310325623,2017-10-27
0.5977938771247864,-0.30845898389816284,-2.063837707042694,2017-11-10
-0.9127392768859863,-1.2211982607841492,-2.152432858943939,2017-11-16
-0.812042772769928,-1.126988172531128,-3.809595823287964,2017-12-20
-0.9625516533851624,-2.0895398259162903,-3.8832597136497498,2017-12-21
0.6613855361938477,1.1553972661495209,2.3968385756015778,2018-01-05
-0.6433287262916565,-1.7565376162528992,-2.071483016014099,2018-01-10
0.7695702314376831,0.9806400239467621,3.166408807039261,2018-01-12
-0.7254931926727295,0.7473978996276855,1.811092048883438,2018-01-26
0.8034915924072266,0.07799839973449707,0.8656254410743713,2018-01-31
0.5089887380599976,0.5869871377944946,1.374614179134369,2018-02-07
0.6428403854370117,1.9553207159042358,1.356069028377533,2018-02-28
-0.9177310466766357,1.0375896692276,1.0816667079925537,2018-03-07
0.530160665512085,0.7642587423324585,0.8422571420669556,2018-03-20
0.9141514301300049,1.6784101724624634,1.7564085721969604,2018-03-21
-0.7937639951705933,0.37565743923187256,0.9626445770263672,2018-03-27
0.945481538772583,0.6782985925674438,2.6336193084716797,2018-03-29
-0.9308018684387207,0.6652277708053589,1.702817440032959,2018-04-02
-0.8288403749465942,-0.16361260414123535,0.8739770650863647,2018-04-04
-0.8267152905464172,-1.6408759951591492,-1.2652185559272766,2018-04-25
0.7075648903846741,-0.11915040016174316,-0.2827630043029785,2018-05-08
-0.9153069853782654,-0.2077420949935913,-2.7940996289253235,2018-06-04
0.42372971773147583,0.21598762273788452,-1.439568042755127,2018-06-05
0.9405513405799866,0.448974072933197,0.32982367277145386,2018-06-22
-0.5258039832115173,0.17965859174728394,0.6736703217029572,2018-07-13
-0.9597617983818054,-0.12128472328186035,-0.32902681827545166,2018-07-16
-0.7289654016494751,-1.2739798426628113,-1.7655571103096008,2018-07-18
0.9116028547286987,-1.3029283285140991,-0.8539542555809021,2018-07-19
-1.8392416834831238,-1.8392416834831238,-1.8392416834831238,2018-10-09
-0.9021761417388916,-2.7414178252220154,-2.7414178252220154,2018-10-12
0.8654561042785645,-1.875961720943451,-1.875961720943451,2018-10-17
-0.7770978212356567,-2.6530595421791077,-2.6530595421791077,2018-10-18
-0.5718088150024414,-3.224868357181549,-3.224868357181549,2018-10-19
0.4705646336078644,-0.9150620400905609,-2.7543037235736847,2018-10-22
-0.03795868158340454,-0.9163006842136383,-2.7922624051570892,2018-10-25
-0.0675610899925232,-0.20676395297050476,-2.8598234951496124,2018-10-26
-0.8584804534912109,-0.4934355914592743,-3.7183039486408234,2018-10-30
0.9000029563903809,0.3741989731788635,0.2555174231529236,2018-11-09
-0.7346678376197815,-0.6931453347206116,-0.8999092876911163,2018-11-13
0.6933326125144958,0.00018727779388427734,0.3652321398258209,2018-11-14
-0.9651268124580383,-0.10645908117294312,-0.5998946726322174,2018-11-15
-0.04951167106628418,-0.1559707522392273,-1.119970977306366,2018-11-22
0.8203543424606323,-0.19428414106369019,-0.1940968632698059,2018-11-28
-0.4178240895271301,0.353018581867218,0.2465595006942749,2018-11-29
1.5587523579597473,1.9329513311386108,2.638413906097412,2018-11-30
0.5820248126983643,2.4937957525253296,2.3873366713523865,2018-12-05
-0.16176825761795044,-0.16176825761795044,2.332027494907379,2018-12-20
0.7067129015922546,0.5449446439743042,2.2678977251052856,2019-01-03
-1.8263351917266846,-1.2813905477523804,0.8593866229057312,2019-01-04
0.6742665767669678,-0.44535571336746216,-0.6071239709854126,2019-01-09
0.7601419687271118,0.31478625535964966,0.15301799774169922,2019-01-16
-0.7219128012657166,-1.1138394474983215,-0.5688948035240173,2019-01-24
-3.164552867412567,1.5607649683952332,-1.4536496996879578,2019-01-25
-0.9538329839706421,-4.840298652648926,-4.525512397289276,2019-01-28
-0.966374933719635,-5.084760785102844,-6.198600232601166,2019-01-31
0.09371185302734375,-3.4435965418815613,-4.2785531878471375,2019-02-01
-0.6210491061210632,-3.1599571108818054,-4.899602293968201,2019-02-05
-0.9016983509063721,-2.3954105377197266,-7.235709190368652,2019-02-15
-0.8474615812301636,-2.370209038257599,-5.81380558013916,2019-02-21
-0.9388864040374756,-2.6880463361740112,-4.181758522987366,2019-02-26
-0.9736104011535645,-2.7599583864212036,-5.15536892414093,2019-03-06
-0.48839646577835083,-0.5467445850372314,-0.17254561185836792,2019-03-08
-0.917061984539032,-3.0225589275360107,-1.0896075963974,2019-03-22
0.8265802264213562,-0.09048175811767578,-2.4913750290870667,2019-03-25
0.4593372642993927,-2.563221663236618,-0.10446634888648987,2019-03-29
-0.8544948697090149,-0.485639363527298,-1.9476462304592133,2019-04-02
-0.6139395833015442,-1.0995789468288422,-2.5615858137607574,2019-04-05
0.632470965385437,0.632470965385437,-0.46710798144340515,2019-04-19
-0.4966961443424225,0.13577482104301453,-0.9638041257858276,2019-04-24
-0.042516231536865234,0.09325858950614929,-0.08925837278366089,2019-04-25
0.6441699862480164,0.7374285757541656,-0.27166861295700073,2019-04-26
-0.863646388053894,-0.863646388053894,-0.1262178122997284,2019-05-08
-0.2224518060684204,-1.0860981941223145,-0.3486696183681488,2019-05-17
-0.8259478211402893,-1.9120460152626038,-1.3103922605514526,2019-05-20
-0.7277349829673767,-2.6397809982299805,-1.9956110119819641,2019-05-21
-0.9007499814033508,-2.6768845915794373,-3.5405309796333313,2019-05-23
-1.891075313091278,-4.567959904670715,-5.431606292724609,2019-05-24
-0.9205535054206848,-0.4612162411212921,-3.483775168657303,2019-05-31
-0.9621496796607971,-1.882703185081482,-6.450663089752197,2019-06-05
0.4975610673427582,-1.3851421177387238,-4.176967412233353,2019-06-11
-2.7504611015319824,-3.2150497138500214,-6.026678532361984,2019-06-13
-0.7840616106987,-3.036961644887924,-4.919664829969406,2019-06-21
0.6753464341163635,-2.859176278114319,-3.323764890432358,2019-06-25
0.6956775784492493,0.5869624018669128,-2.6280873119831085,2019-06-26
-0.964703381061554,-1.8852568864822388,-2.831378072500229,2019-06-28
-0.9725750088691711,-1.3503159880638123,-3.6032160222530365,2019-07-03
0.631924033164978,0.06566965579986572,-3.4688530564308167,2019-07-10
0.8524705171585083,1.4843945503234863,0.13407856225967407,2019-07-16
-0.9575914144515991,0.5268031358718872,-0.0394512414932251,2019-07-17
-0.5533919930458069,-0.6585128903388977,-0.592843234539032,2019-07-18
1.5986453294754028,0.9401324391365051,0.3304556608200073,2019-07-19
-0.4319668114185333,0.5081656277179718,0.1675146520137787,2019-07-26
-0.9492143988609314,0.2174641191959381,-0.4410487711429596,2019-08-06
-0.6479040384292603,-2.029085248708725,-1.0889528095722198,2019-08-09
0.824199914932251,-0.7729185223579407,-0.26475289463996887,2019-08-14
0.586277186870575,-0.18664133548736572,0.3215242922306061,2019-08-15
-0.9388858675956726,-0.9388858675956726,-1.1255272030830383,2019-09-13
0.004476010799407959,-1.8991132378578186,-2.0570936799049377,2019-09-20
